Date,Open,High,Low,Close,MA10,MA50,Daily_Return
1991-02-01,-,-,-,324.29,317.98400000000004,375.56880000000007,0.03158798829367604
1991-02-04,-,-,-,334.83,320.066,373.4744,0.03250177310432001
1991-02-05,-,-,-,339.98,322.25200000000007,370.6664,0.015380939581280062
1991-02-06,-,-,-,338.21,323.924,368.44559999999996,-0.005206188599329531
1991-02-07,-,-,-,330.4,324.327,366.4678,-0.023092161674699185
1991-02-08,-,-,-,329.5,324.935,365.0794,-0.0027239709443098725
1991-02-11,-,-,-,324.61,325.447,363.4572,-0.01484066767830039
1991-02-13,-,-,-,322.24,326.464,362.227,-0.007301068975077762
1991-02-14,-,-,-,326.76,328.51800000000003,360.6792,0.014026812313803427
1991-02-15,-,-,-,331.06,330.188,359.35960000000006,0.01315950544742317
1991-02-19,-,-,-,361.63,333.922,358.519,0.09233975714372011
1991-02-20,-,-,-,360.52,336.49100000000004,357.4714,-0.0030694356109836063
1991-02-21,-,-,-,362.78,338.771,356.40539999999993,0.006268722955730555
1991-02-22,-,-,-,369.57,341.90700000000004,355.23259999999993,0.018716577540107027
1991-02-25,-,-,-,369.03,345.77,353.9096,-0.001461157561490456
1991-02-26,-,-,-,377.39,350.559,352.8524,0.022653984770885982
1991-02-27,-,-,-,379.84,356.082,352.38800000000003,0.006491957921513469
1991-02-28,-,-,-,379.94,361.852,351.8728,0.0002632687447345905
1991-03-04,-,-,-,381.5,367.32599999999996,351.336,0.004105911459704181
1991-03-05,-,-,-,385.62,372.782,351.2118,0.010799475753604293
1991-03-07,-,-,-,361.3,372.74899999999997,350.764,-0.06306726829521292
1991-03-08,-,-,-,371.44,373.841,350.1994,0.028065319678937106
1991-03-11,-,-,-,367.66,374.329,349.4526,-0.01017660995046299
1991-03-12,-,-,-,365.41,373.913,348.88519999999994,-0.006119784583582644
1991-03-13,-,-,-,364.09,373.419,348.7004,-0.0036123806135575087
1991-03-14,-,-,-,375.52,373.23199999999997,348.85699999999997,0.0313933368123267
1991-03-15,-,-,-,375.79,372.827,348.95,0.0007190029825310251
1991-03-18,-,-,-,367.04,371.537,349.0936,-0.023284281114452243
1991-03-20,-,-,-,367.41,370.12800000000004,349.2576,0.0010080645161290036
1991-03-21,-,-,-,364.74,368.04,349.29119999999995,-0.007267085816934804
1991-03-22,-,-,-,366.46,368.556,349.1832,0.0047156878872620656
1991-03-25,-,-,-,361.79,367.591,349.0546,-0.012743546362495084
1991-03-26,-,-,-,365.44,367.369,348.91600000000005,0.010088725503745177
1991-03-27,-,-,-,366.45,367.473,348.6674,0.0027637915936953306
1991-04-01,-,-,-,372.7,368.334,348.4782,0.017055532814845176
1991-04-02,-,-,-,377.36,368.51800000000003,348.67699999999996,0.012503353903944303
1991-04-03,-,-,-,376.92,368.63100000000003,349.2568,-0.001165995336018688
1991-04-04,-,-,-,375.41,369.468,350.09839999999997,-0.004006155152286972
1991-04-05,-,-,-,380.57,370.784,351.1712,0.013744972163767466
1991-04-08,-,-,-,387.0,373.01000000000005,352.29400000000004,0.016895709067977105
1991-04-09,-,-,-,387.57,375.121,353.6664,0.0014728682170541685
1991-04-11,-,-,-,393.43,378.285,355.25480000000005,0.015119849317542622
1991-04-12,-,-,-,402.4,381.981,356.9404,0.02279948148336408
1991-04-15,-,-,-,406.93,386.029,358.6492,0.011257455268389727
1991-04-16,-,-,-,398.33,388.592,360.08840000000004,-0.021133855945740132
1991-04-18,-,-,-,397.28,390.58399999999995,361.56559999999996,-0.002636005322220303
1991-04-19,-,-,-,403.38,393.22999999999996,363.24340000000007,0.015354409987917927
1991-04-22,-,-,-,404.75,396.164,365.09700000000004,0.003396301254400269
1991-04-23,-,-,-,401.78,398.28499999999997,367.0082,-0.007337862878320056
1991-04-24,-,-,-,400.44,399.629,368.72979999999995,-0.0033351585444769682
1991-04-25,-,-,-,404.76,401.348,370.3392,0.010788133053641014
1991-04-26,-,-,-,401.53,402.158,371.6732,-0.007980037553117936
1991-04-29,-,-,-,396.88,401.606,372.81120000000004,-0.011580703807934634
1991-04-30,-,-,-,389.01,399.81399999999996,373.8272,-0.01982967143721026
1991-05-03,-,-,-,397.15,399.696,375.1622,0.020924911955990888
1991-05-06,-,-,-,392.35,399.20300000000003,376.4192,-0.012086113559108491
1991-05-07,-,-,-,392.26,398.091,377.7722,-0.00022938702688934942
1991-05-08,-,-,-,395.04,397.12,379.2282,0.007087136083210099
1991-05-09,-,-,-,393.33,396.275,380.5596,-0.004328675577156882
1991-05-10,-,-,-,400.4,396.271,381.9464,0.017974728599394973
1991-05-13,-,-,-,400.38,395.83299999999997,382.7214,-4.99500499500094e-05
1991-05-14,-,-,-,400.56,395.736,383.5222,0.00044957290573965913
1991-05-16,-,-,-,399.49,395.997,384.2564,-0.002671260235669992
1991-05-17,-,-,-,401.58,397.254,384.89660000000003,0.005231670379734155
1991-05-20,-,-,-,398.68,397.40700000000004,385.4896,-0.007221475173066372
1991-05-21,-,-,-,408.66,399.038,386.115,0.025032607605096846
1991-05-23,-,-,-,407.19,400.531,386.662,-0.003597122302158362
1991-05-27,-,-,-,408.19,401.846,387.22700000000003,0.0024558559886047604
1991-05-29,-,-,-,410.37,403.55,387.80440000000004,0.005340650187412699
1991-05-30,-,-,-,411.86,404.696,388.32919999999996,0.0036308697029510117
1991-05-31,-,-,-,403.18,404.976,389.1668,-0.021075122614480635
1991-06-03,-,-,-,400.02,404.922,389.7384,-0.007837690361625183
1991-06-04,-,-,-,399.75,404.948,390.38020000000006,-0.0006749662516873922
1991-06-05,-,-,-,398.38,404.628,391.0396,-0.003427141963727287
1991-06-06,-,-,-,394.99,404.259,391.6576,-0.008509463326472178
1991-06-07,-,-,-,386.92,402.08500000000004,391.88559999999995,-0.02043089698473377
1991-06-11,-,-,-,390.28,400.394,392.1754,0.008683965677659389
1991-06-12,-,-,-,396.91,399.266,392.77279999999996,0.016987803628164544
1991-06-13,-,-,-,393.72,397.601,393.2989999999999,-0.008037086493159706
1991-06-14,-,-,-,397.78,396.19300000000004,393.95980000000003,0.010311896779437113
1991-06-17,-,-,-,402.59,396.13399999999996,394.68240000000003,0.012092111217255841
1991-06-18,-,-,-,408.77,397.00899999999996,395.62200000000007,0.015350604833701764
1991-06-19,-,-,-,407.49,397.783,396.46299999999997,-0.0031313452552779175
1991-06-20,-,-,-,409.32,398.877,397.3204,0.004490907752337403
1991-06-21,-,-,-,415.83,400.96099999999996,398.18300000000005,0.01590442685429494
1991-06-24,-,-,-,400.83,402.352,398.6524,-0.03607243344636024
1991-06-25,-,-,-,398.76,403.2,399.08920000000006,-0.005164284110470763
1991-06-26,-,-,-,392.35,402.74399999999997,399.42800000000005,-0.016074831979135284
1991-06-27,-,-,-,396.25,402.99699999999996,399.74159999999995,0.00994010449853433
1991-06-28,-,-,-,391.96,402.41499999999996,399.84079999999994,-0.010826498422712993
1991-07-01,-,-,-,393.6,401.51599999999996,399.96139999999997,0.004184100418410219
1991-07-02,-,-,-,394.9,400.129,399.9907999999999,0.003302845528455167
1991-07-03,-,-,-,399.85,399.36499999999995,399.93980000000005,0.012534818941504211
1991-07-04,-,-,-,397.07,398.14,399.74260000000004,-0.006952607227710517
1991-07-05,-,-,-,413.35,397.89199999999994,400.04299999999995,0.041000327398191816
1991-07-08,-,-,-,416.27,399.436,400.4228,0.007064231280996536
1991-07-09,-,-,-,417.63,401.323,400.70779999999996,0.0032671102889951786
1991-07-10,-,-,-,423.57,404.44500000000005,401.0842,0.01422311615544869
1991-07-11,-,-,-,433.48,408.168,401.7182,0.023396368959085923
1991-07-12,-,-,-,437.67,412.73900000000003,402.4628,0.009665959213804642
1991-07-15,-,-,-,428.76,416.255,402.9428,-0.02035780382479957
1991-07-16,-,-,-,434.4,420.20500000000004,403.6002,0.013154212146655464
1991-07-17,-,-,-,438.4,424.05999999999995,404.43059999999997,0.009208103130755152
1991-07-19,-,-,-,445.74,428.927,405.56520000000006,0.016742700729927007
1991-07-22,-,-,-,434.66,431.058,406.3154,-0.024857540270112555
1991-07-24,-,-,-,446.96,434.12700000000007,407.4076,0.02829798003036843
1991-07-25,-,-,-,475.12,439.87600000000003,409.06479999999993,0.06300340075174526
1991-07-26,-,-,-,488.73,446.392,410.9386,0.028645394847617522
1991-07-29,-,-,-,500.25,453.06899999999996,413.077,0.02357129703517269
1991-07-30,-,-,-,503.09,459.611,415.13079999999997,0.005677161419290311
1991-07-31,-,-,-,498.71,466.60599999999994,417.09740000000005,-0.008706195710509013
1991-08-01,-,-,-,498.19,472.985,419.05,-0.0010426901405625744
1991-08-02,-,-,-,504.58,479.60300000000007,421.1518,0.012826431682691375
1991-08-05,-,-,-,502.89,485.3179999999999,423.17800000000005,-0.0033493202267231847
1991-08-07,-,-,-,493.63,491.215,425.077,-0.018413569567897525
1991-08-08,-,-,-,487.56,495.275,426.655,-0.012296659441281887
1991-08-09,-,-,-,495.32,497.29499999999996,428.4176,0.015915989826893018
1991-08-12,-,-,-,496.1,498.03200000000004,430.1757999999999,0.0015747395623031402
1991-08-13,-,-,-,502.3,498.23699999999997,432.0144,0.01249748034670417
1991-08-14,-,-,-,507.37,498.66499999999996,433.9246,0.010093569579932238
1991-08-16,-,-,-,512.22,500.01599999999996,436.10540000000003,0.009559098882472306
1991-08-19,-,-,-,518.11,502.008,438.46719999999993,0.011498965288352592
1991-08-20,-,-,-,508.99,502.44899999999996,440.652,-0.017602439636370648
1991-08-21,-,-,-,509.19,503.079,442.8682,0.00039293502819304216
1991-08-22,-,-,-,520.93,505.809,445.38699999999994,0.023056226555902448
1991-08-23,-,-,-,535.32,510.5849999999999,448.355,0.02762367304628288
1991-08-26,-,-,-,545.66,515.619,451.46259999999995,0.019315549577822555
1991-08-27,-,-,-,536.95,519.704,454.2634,-0.015962320859142953
1991-08-28,-,-,-,540.32,523.5060000000001,457.1954,0.006276189589347281
1991-08-30,-,-,-,531.97,525.9660000000001,459.87919999999997,-0.015453805152502276
1991-09-03,-,-,-,524.73,527.217,462.32199999999995,-0.013609790025753354
1991-09-04,-,-,-,521.8,527.586,464.58259999999996,-0.005583824061898612
1991-09-05,-,-,-,533.53,530.04,467.1034,0.022479877347642896
1991-09-06,-,-,-,533.56,532.4770000000001,469.5882,5.6229265458229705e-05
1991-09-10,-,-,-,534.23,533.807,471.95619999999997,0.001255716320563982
1991-09-13,-,-,-,548.77,535.152,474.915,0.027216741852760018
1991-09-16,-,-,-,563.23,536.909,478.20439999999996,0.026349836907994417
1991-09-17,-,-,-,554.31,538.645,481.4436,-0.01583722457965675
1991-09-18,-,-,-,552.4,539.853,484.56660000000005,-0.003445725316158721
1991-09-20,-,-,-,540.54,540.7099999999999,487.5382,-0.021469949312092673
1991-09-24,-,-,-,536.05,541.842,490.3872,-0.008306508306508364
1991-09-25,-,-,-,536.17,543.279,493.2126,0.0002238597145789445
1991-09-26,-,-,-,528.21,542.7470000000001,495.77979999999997,-0.0148460376373164
1991-09-27,-,-,-,549.32,544.323,498.8248,0.03996516536983408
1991-09-30,-,-,-,553.79,546.279,501.6336,0.008137333430422888
1991-10-01,-,-,-,548.39,546.241,504.276,-0.009750988641903935
1991-10-03,-,-,-,535.85,543.503,506.6404,-0.022866937763270645
1991-10-04,-,-,-,525.72,540.644,508.68339999999995,-0.018904544182140492
1991-10-07,-,-,-,527.49,538.153,510.5636,0.003366811230312683
1991-10-09,-,-,-,510.57,535.1560000000001,512.0216,-0.03207643746800892
1991-10-10,-,-,-,519.8,533.531,513.8424,0.018077834577041374
1991-10-11,-,-,-,524.17,532.3309999999999,515.6378000000001,0.008407079646017612
1991-10-14,-,-,-,514.41,530.951,517.158,-0.018619913386878295
1991-10-15,-,-,-,512.23,527.242,518.4878,-0.004237864738243724
1991-10-16,-,-,-,525.11,524.374,520.2968,0.025144954415008858
1991-10-18,-,-,-,526.76,522.211,521.8928,0.0031421987773989635
1991-10-21,-,-,-,522.62,520.888,522.8428,-0.007859366694509817
1991-10-22,-,-,-,529.74,521.29,523.663,0.01362366537828641
1991-10-23,-,-,-,526.62,521.2030000000001,524.1904,-0.00588968173066029
1991-10-24,-,-,-,531.39,523.285,524.7564,0.009057764612054209
1991-10-26,-,-,-,532.87,524.5919999999999,525.4396,0.002785148384425895
1991-10-29,-,-,-,554.37,527.6120000000001,526.5632,0.04034755193574413
1991-10-30,-,-,-,547.86,530.9570000000001,527.4288,-0.011743059689377167
1991-10-31,-,-,-,554.4,535.174,528.459,0.011937356258898246
1991-11-01,-,-,-,559.59,538.6220000000001,529.7782,0.00936147186147207
1991-11-05,-,-,-,563.6,542.306,531.299,0.007165960792723247
1991-11-08,-,-,-,561.35,546.179,532.6196,-0.003992193044712544
1991-11-11,-,-,-,559.0,549.1049999999999,533.8776,-0.004186336510198618
1991-11-12,-,-,-,555.8,552.0229999999999,534.9476,-0.005724508050089505
1991-11-13,-,-,-,556.17,554.501,535.9236,0.000665707088880918
1991-11-14,-,-,-,561.11,557.325,536.9014,0.008882176312997814
1991-11-15,-,-,-,557.55,557.6429999999999,537.6902,-0.006344567018944702
1991-11-18,-,-,-,556.4,558.497,538.6383999999999,-0.0020625952829341765
1991-11-19,-,-,-,572.28,560.2850000000001,539.9002,0.028540618260244344
1991-11-20,-,-,-,569.63,561.289,540.8742,-0.004630600405395868
1991-11-22,-,-,-,560.93,561.0219999999999,541.3864,-0.01527307199410155
1991-11-26,-,-,-,552.26,560.113,541.5184,-0.01545647406984818
1991-11-27,-,-,-,551.29,559.342,541.8052,-0.001756419077970528
1991-11-28,-,-,-,549.92,558.754,541.9972,-0.002485080447677257
1991-11-29,-,-,-,563.17,559.454,542.6211999999999,0.02409441373290666
1991-12-02,-,-,-,563.45,559.688,543.3956,0.0004971855745159459
1991-12-03,-,-,-,561.06,560.039,544.1808,-0.0042417250865207645
1991-12-04,-,-,-,559.31,560.33,544.6964,-0.0031190959968631082
1991-12-05,-,-,-,555.34,558.636,545.132,-0.007098031503101843
1991-12-06,-,-,-,561.97,557.87,545.6868,0.011938632189289367
1991-12-09,-,-,-,554.89,557.266,545.8092,-0.012598537288467382
1991-12-10,-,-,-,550.49,557.0889999999999,545.5544,-0.007929499540449414
1991-12-11,-,-,-,547.26,556.6859999999999,545.4133999999999,-0.005867499863757786
1991-12-12,-,-,-,540.64,555.758,545.1782,-0.012096626831853197
1991-12-16,-,-,-,537.64,553.2049999999999,545.1202000000001,-0.0055489789878662155
1991-12-17,-,-,-,533.57,550.217,545.0706,-0.007570121270738639
1991-12-18,-,-,-,539.88,548.099,545.1447999999999,0.011826002211518638
1991-12-19,-,-,-,551.91,547.359,545.6188,0.0222827294954433
1991-12-20,-,-,-,550.25,546.85,545.6374,-0.0030077367686759393
1991-12-23,-,-,-,560.45,546.698,545.7706,0.018537028623353047
1991-12-24,-,-,-,558.63,547.072,545.9754,-0.0032473904897850625
1992-01-01,-,-,-,572.82,549.305,546.7148,0.025401428494710387
1992-01-02,-,-,-,576.28,552.2070000000001,547.726,0.006040291889249483
1992-01-03,-,-,-,584.29,556.572,548.862,0.013899493301867238
1992-01-06,-,-,-,576.26,560.434,550.1758,-0.01374317547793047
1992-01-07,-,-,-,574.46,564.5229999999999,551.269,-0.0031235900461595856
1992-01-08,-,-,-,575.8,568.115,552.3016,0.002332625422135415
1992-01-09,-,-,-,581.06,571.03,553.6346,0.009135116359847206
1992-01-13,-,-,-,590.46,575.051,555.1992,0.016177331084569646
1992-01-14,-,-,-,591.86,578.192,556.5341999999999,0.0023710327541237586
1992-01-15,-,-,-,596.63,581.992,557.9316,0.008059338357043755
1992-01-16,-,-,-,591.4,583.85,559.3072,-0.008765901815195432
1992-01-17,-,-,-,617.27,587.949,561.0578,0.043743659113966826
1992-01-20,-,-,-,617.65,591.285,562.8784,0.0006156139128743465
1992-01-21,-,-,-,624.04,596.063,564.7314,0.010345665020642825
1992-01-22,-,-,-,631.32,601.749,566.7004,0.011665918851355928
1992-01-23,-,-,-,635.61,607.73,568.3252,0.00679528606728752
1992-01-24,-,-,-,632.34,612.858,570.0147999999999,-0.005144664180865566
1992-01-27,-,-,-,645.44,618.356,571.8356,0.020716703039504125
1992-01-29,-,-,-,658.92,625.062,573.8222000000001,0.020884977689637818
1992-01-30,-,-,-,683.46,633.745,576.2194,0.037242760881442516
1992-01-31,-,-,-,684.93,643.0980000000001,578.691,0.002150820823457078
1992-02-03,-,-,-,673.66,648.737,580.9842,-0.016454236199319627
1992-02-04,-,-,-,676.15,654.587,583.3912,0.0036962265831428365
1992-02-05,-,-,-,679.48,660.1310000000001,585.8574,0.004924942690231582
1992-02-06,-,-,-,685.43,665.5419999999999,588.3438,0.008756696297168354
1992-02-07,-,-,-,651.44,667.125,590.2216,-0.04958930890098168
1992-02-10,-,-,-,681.49,672.04,592.7234000000001,0.046128576691636836
1992-02-12,-,-,-,692.56,676.7520000000001,595.1289999999999,0.016243818691396683
1992-02-13,-,-,-,697.85,680.645,597.6934,0.007638327365138142
1992-02-17,-,-,-,732.76,685.575,601.13,0.05002507702228276
1992-02-18,-,-,-,722.79,689.361,604.5405999999999,-0.013606092035591488
1992-02-19,-,-,-,714.22,693.417,607.7991999999999,-0.01185683255164005
1992-02-20,-,-,-,730.37,698.839,611.4082,0.022612080311388505
1992-02-21,-,-,-,733.6,704.251,614.8168000000001,0.004422416035708032
1992-02-24,-,-,-,744.89,710.197,618.4456,0.01538985823336958
1992-02-26,-,-,-,779.57,723.01,622.8158,0.04655720978936495
1992-02-27,-,-,-,810.57,735.918,627.841,0.03976551175648124
1992-02-28,-,-,-,813.13,747.975,632.9968,0.0031582713399211926
1992-02-29,-,-,-,889.3,767.1200000000001,639.5434,0.09367505810878951
1992-03-02,-,-,-,982.3,792.074,648.0916000000001,0.10457663330709543
1992-03-03,-,-,-,995.09,819.3040000000001,656.9836,0.013020462180596715
1992-03-09,-,-,-,1016.5,849.5319999999999,666.3684,0.0215156418012441
1992-03-10,-,-,-,951.17,871.6119999999999,674.5790000000001,-0.06426955238563703
1992-03-11,-,-,-,911.63,889.415,682.0588,-0.04156985607199548
1992-03-12,-,-,-,932.37,908.1630000000001,690.0348000000001,0.02275045797088726
1992-03-13,-,-,-,941.52,924.358,698.0676,0.00981370056951647
1992-03-16,-,-,-,945.63,937.8640000000001,705.942,0.004365281672189747
1992-03-17,-,-,-,927.49,949.3,713.4868000000001,-0.019182978543404894
1992-03-18,-,-,-,906.97,951.067,720.4172,-0.022124227754477088
1992-03-20,-,-,-,940.47,946.884,728.054,0.03693617208948474
1992-03-24,-,-,-,1061.2,953.4949999999999,737.8216,0.12837198422065565
1992-03-25,-,-,-,1100.1,961.8549999999999,748.298,0.03665661515265728
1992-03-27,-,-,-,1096.9,976.4280000000001,758.5502,-0.002908826470320758
1992-03-30,-,-,-,1201.0,1005.365,771.045,0.09490381985595753
1992-03-31,-,-,-,1261.6,1038.288,784.7878,0.05045795170691081
1992-04-02,-,-,-,1275.5,1071.6860000000001,798.7818,0.011017755231452098
1992-04-03,-,-,-,1236.3,1100.753,811.8866,-0.03073304586436698
1992-04-06,-,-,-,1171.3,1125.134,823.5033999999999,-0.05257623554153523
1992-04-07,-,-,-,1159.9,1150.4270000000001,834.8642,-0.009732775548535688
1992-04-08,-,-,-,1242.8,1180.6599999999999,847.7876000000001,0.07147167859298209
1992-04-10,-,-,-,1235.0,1198.04,860.6596000000001,-0.006276150627614996
1992-04-13,-,-,-,1203.0,1208.33,872.3742000000001,-0.025910931174089047
1992-04-22,-,-,-,1278.1,1226.45,885.5832,0.0624272651704072
1992-04-23,-,-,-,1280.9,1234.44,898.7204,0.0021907518973478535
1992-04-28,-,-,-,1130.1,1221.29,908.696,-0.11772972128971826
1992-04-29,-,-,-,1065.6,1200.3,917.2958,-0.057074595168569164
1992-04-30,-,-,-,1105.5,1187.22,926.7589999999999,0.037443693693693714
1992-05-06,-,-,-,1011.1,1171.2,934.0722000000001,-0.08539122568973312
1992-05-07,-,-,-,1032.1,1158.42,941.5357999999999,0.02076945900504379
1992-05-11,-,-,-,955.48,1129.688,946.9762,-0.07423699253948246
1992-05-12,-,-,-,849.75,1091.163,950.2725999999999,-0.11065642399631603
